"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:34.2","4:34.2","1.00","4:34","136","161","2","--","158","1.39","50","3:53","232","4:33","4:33"
"2","4:45.9","9:20.1","1.00","4:46","139","143","11","--","156","1.34","54","4:30","162","4:45.9","4:46"
"3","4:42.3","14:02","1.00","4:42","146","159","19","--","158","1.34","57","4:30","165","4:41","4:41"
"4","4:25.7","18:28","1.00","4:26","151","158","--","16","156","1.45","56","3:50","161","4:25","4:25"
"5","4:15.2","22:43","1.00","4:15","149","158","2","12","157","1.49","51","3:59","161","4:15","4:15"
"6","4:14.3","26:58","1.00","4:14","154","163","--","3","158","1.49","54","4:01","163","4:14.3","4:14"
"7","0:19.0","27:17","0.07","4:19","157","158","--","--","156","1.49","4","4:00","158","0:19.0","4:19"
"Podsumowanie","27:17","27:17","6.07","4:29","146","163","33","32","157","1.42","326","3:50","232","27:13","4:29"
