"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","3:40.3","3:40.3","1.00","3:40","146","158","8","11","170","1.60","48","3:29","178","3:39","3:39"
"2","3:56.8","7:37.1","1.00","3:57","150","156","14","11","169","1.50","54","3:33","177","3:56.8","3:57"
"3","3:46.3","11:23","1.00","3:46","152","158","10","3","169","1.57","52","3:30","175","3:46","3:46"
"4","3:47.8","15:11","1.00","3:48","158","165","8","11","167","1.57","55","3:36","173","3:47.8","3:48"
"5","3:21.8","18:33","0.87","3:51","156","160","9","8","170","1.53","47","3:35","178","3:21.8","3:51"
"Podsumowanie","18:33","18:33","4.87","3:48","153","165","49","43","169","1.55","256","3:29","178","18:31","3:48"
