"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:40.8","4:40.8","1.00","4:41","143","155","--","2","160","1.34","60","4:11","165","4:40.8","4:41"
"2","4:28.5","9:09.3","1.00","4:29","149","155","1","--","162","1.38","61","4:25","165","4:28","4:28"
"3","4:25.2","13:35","1.00","4:25","154","178","3","3","162","1.39","63","4:21","165","4:25.2","4:25"
"4","4:21.3","17:56","1.00","4:21","156","162","--","--","163","1.41","62","4:12","167","4:21","4:21"
"5","0:05.2","18:01","0.02","4:36","156","156","--","--","162","1.34","1","4:12","163","0:05","4:25"
"Podsumowanie","18:01","18:01","4.02","4:29","150","178","4","5","162","1.38","247","4:11","167","18:00","4:29"
