"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:26.3","4:26.3","1.00","4:26","124","140","--","3","160","1.41","43","3:40","168","4:26.3","4:26"
"2","4:18.0","8:44.3","1.00","4:18","134","139","--","6","162","1.43","48","4:08","165","4:18.0","4:18"
"3","4:21.8","13:06","1.00","4:22","141","151","5","--","163","1.41","52","4:08","167","4:21.8","4:22"
"4","4:22.5","17:29","1.00","4:22","138","146","5","9","163","1.40","48","3:48","175","4:22","4:22"
"5","4:17.9","21:46","1.00","4:18","138","145","9","5","164","1.42","45","4:06","168","4:17","4:17"
"6","0:04.8","21:51","0.02","4:32","143","143","--","--","162","1.36","0","4:15","165","0:04.8","4:32"
"Podsumowanie","21:51","21:51","5.02","4:21","135","151","19","23","163","1.41","236","3:40","175","21:50","4:21"
