"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:43.3","4:43.3","1.00","4:43","141","163","--","--","160","1.33","55","4:27","196","4:43","4:43"
"2","4:28.5","9:11.8","1.00","4:29","148","160","15","4","162","1.38","57","4:23","165","4:28.5","4:29"
"3","4:38.0","13:50","1.00","4:38","154","163","17","--","161","1.34","61","4:17","165","4:38.0","4:38"
"4","4:18.8","18:09","0.98","4:25","159","167","4","14","158","1.43","60","3:57","165","4:18.8","4:25"
"Podsumowanie","18:09","18:09","3.98","4:34","150","167","36","18","160","1.37","233","3:57","196","18:08","4:34"
