"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:19.8","4:19.8","1.00","4:20","141","149","--","3","162","1.43","55","3:47","174","4:19","4:19"
"2","4:13.7","8:33.4","1.00","4:14","151","169","--","--","162","1.46","59","4:08","164","4:13.7","4:14"
"3","4:13.5","12:47","1.00","4:13","159","169","6","6","163","1.46","63","3:51","169","4:13","4:13"
"4","4:13.0","17:00","1.00","4:13","155","163","--","5","163","1.46","60","4:01","166","4:13.0","4:13"
"5","4:17.4","21:17","1.00","4:17","159","167","11","--","164","1.42","63","4:12","168","4:17.4","4:17"
"6","4:11.7","25:29","1.00","4:12","159","166","--","1","164","1.46","61","3:51","212","4:11.7","4:12"
"7","0:05.3","25:34","0.02","4:28","161","164","--","--","164","1.36","1","4:13","164","0:04","3:22"
"Podsumowanie","25:34","25:34","6.02","4:15","154","169","17","16","163","1.45","362","3:47","212","25:32","4:14"
