"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:47.7","4:47.7","1.00","4:48","123","138","15","--","158","1.32","45","4:24","164","4:47","4:47"
"2","4:46.1","9:33.8","1.00","4:46","136","144","8","--","160","1.31","56","4:13","165","4:46","4:46"
"3","4:44.9","14:19","1.00","4:45","138","147","--","21","157","1.35","55","4:43","163","4:44.9","4:45"
"4","4:46.9","19:06","1.00","4:47","139","143","2","5","159","1.31","54","4:30","163","4:46.9","4:47"
"5","4:10.4","23:16","0.90","4:39","143","160","--","3","161","1.34","49","4:38","163","4:10","4:39"
"Podsumowanie","23:16","23:16","4.90","4:45","136","160","26","29","159","1.32","259","4:13","165","23:15","4:45"
