"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","3:13.3","3:13.3","1.02","3:09","138","151","--","2","176","1.79","39","3:01","208","3:12","3:08"
"2","3:12.0","6:25.3","1.05","3:04","147","165","2","3","179","1.83","44","3:01","182","3:12.0","3:04"
"Podsumowanie","6:25.3","6:25.3","2.07","3:06","142","165","2","5","178","1.81","83","3:01","208","6:24.0","3:06"
