"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","5:00.3","5:00.3","1.00","5:00","122","131","--","2","157","1.27","46","4:12","174","5:00","5:00"
"2","4:48.3","9:48.6","1.00","4:48","129","134","--","--","157","1.32","47","4:43","163","4:48.3","4:48"
"3","4:28.3","14:17","1.00","4:28","133","136","--","--","159","1.41","46","4:21","163","4:28","4:28"
"4","4:00.3","18:17","1.00","4:00","139","165","2","--","162","1.54","45","3:45","170","4:00.3","4:00"
"5","0:20.5","18:38","0.08","4:12","144","145","--","--","165","1.44","4","3:55","167","0:20","4:06"
"Podsumowanie","18:38","18:38","4.08","4:34","130","165","2","2","159","1.38","188","3:45","174","18:37","4:34"
