"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:33.9","4:33.9","1.00","4:34","131","137","1","--","163","1.35","49","4:25","170","4:33.9","4:34"
"2","4:33.5","9:07.4","1.00","4:34","138","146","15","--","166","1.32","53","4:26","168","4:33","4:33"
"3","4:26.2","13:34","1.00","4:26","155","170","15","4","168","1.34","62","4:13","170","4:26","4:26"
"4","4:27.0","18:01","1.00","4:27","154","160","5","4","166","1.35","62","4:14","170","4:27.0","4:27"
"5","4:28.1","22:29","1.00","4:28","155","166","10","8","165","1.36","61","4:18","171","4:28.1","4:28"
"6","0:05.6","22:34","0.02","4:08","160","163","--","12","161","1.50","1","4:20","162","0:05.6","4:08"
"Podsumowanie","22:34","22:34","5.02","4:30","146","170","45","28","165","1.35","288","4:13","171","22:34","4:30"
