"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","5:01.3","5:01.3","1.00","5:01","134","144","1","--","158","1.26","55","4:42","165","5:01.3","5:01"
"2","4:37.0","9:38.4","1.00","4:37","156","172","13","--","161","1.35","64","4:15","165","4:37","4:37"
"3","4:29.0","14:07","1.00","4:29","161","171","--","3","160","1.39","65","4:08","165","4:29.0","4:29"
"4","4:23.8","18:31","1.00","4:24","163","174","4","9","161","1.42","64","4:11","163","4:23.8","4:24"
"5","4:26.3","22:57","0.98","4:32","164","173","--","5","159","1.39","64","4:08","167","4:26","4:31"
"Podsumowanie","22:57","22:57","4.98","4:37","155","174","19","18","160","1.36","312","4:08","167","22:57","4:36"
