"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:45.0","4:45.0","1.00","4:45","136","165","12","14","157","1.34","55","4:29","162","4:45.0","4:45"
"2","4:38.0","9:23.0","1.00","4:38","138","143","2","5","161","1.34","54","4:13","163","4:38","4:38"
"3","4:32.4","13:55","1.00","4:32","138","144","7","5","158","1.39","52","4:12","163","4:32.4","4:32"
"4","4:39.7","18:35","1.00","4:40","133","145","6","3","161","1.33","45","4:27","165","4:39.7","4:40"
"5","4:39.7","23:15","1.00","4:40","139","144","--","7","162","1.32","50","4:23","167","4:39.7","4:40"
"6","4:24.2","27:39","0.98","4:29","139","143","19","7","162","1.38","46","4:19","165","4:24","4:29"
"Podsumowanie","27:39","27:39","5.98","4:37","137","165","46","41","160","1.35","302","4:12","167","27:39","4:37"
