"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","16:19","16:19","3.53","4:37","150","172","3","5","162","1.33","220","4:09","168","16:19","4:37"
"Podsumowanie","16:19","16:19","3.53","4:37","150","172","3","5","162","1.33","220","4:09","168","16:19","4:37"
