"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:23.4","4:23.4","1.00","4:23","144","150","--","--","163","1.39","58","3:57","229","4:23","4:23"
"2","4:28.8","8:52.2","1.00","4:29","151","155","6","--","164","1.36","64","4:19","167","4:28.8","4:29"
"3","4:13.1","13:05","1.00","4:13","152","156","--","4","166","1.43","60","4:02","168","4:13","4:13"
"4","4:11.6","17:17","1.00","4:12","154","162","3","--","165","1.44","60","3:56","168","4:11","4:11"
"5","0:16.8","17:34","0.07","3:49","156","158","--","--","165","1.59","4","4:04","166","0:16.8","3:49"
"Podsumowanie","17:34","17:34","4.07","4:19","150","162","9","4","164","1.41","246","3:56","229","17:33","4:18"
