"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","52:29","52:29","12.60","4:10","159","169","82","73","161","1.50","777","3:13","170","49:41","3:57"
"Podsumowanie","52:29","52:29","12.60","4:10","159","169","82","73","161","1.50","777","3:13","170","49:41","3:57"
