"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:25.3","4:25.3","1.00","4:25","136","164","--","3","164","1.38","49","4:16","168","4:25","4:25"
"2","4:21.4","8:46.7","1.00","4:21","143","147","2","--","165","1.39","53","4:09","168","4:21.4","4:21"
"3","2:53.1","11:40","0.68","4:15","144","149","--","--","165","1.43","34","4:05","170","2:53","4:15"
"Podsumowanie","11:40","11:40","2.68","4:21","141","164","2","3","165","1.39","136","4:05","170","11:39","4:21"
