"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:56.3","4:56.3","1.00","4:56","137","145","16","--","157","1.29","60","4:34","160","4:56","4:56"
"2","4:49.7","9:46.0","1.00","4:50","142","150","6","1","159","1.30","62","4:29","165","4:49.7","4:50"
"3","4:52.0","14:38","1.00","4:52","137","145","--","26","155","1.33","55","4:46","160","4:52","4:52"
"4","4:53.7","19:32","1.00","4:54","139","162","4","8","156","1.31","55","4:25","163","4:53.7","4:54"
"5","3:59.3","23:31","0.89","4:30","144","148","8","--","160","1.39","49","4:22","164","3:59","4:30"
"Podsumowanie","23:31","23:31","4.89","4:49","140","162","35","35","157","1.32","281","4:22","165","23:30","4:49"
