"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:40.1","4:40.1","1.00","4:40","140","155","--","4","161","1.33","56","4:09","172","4:39","4:39"
"2","4:51.8","9:31.9","1.00","4:52","146","159","4","--","160","1.29","62","4:37","165","4:51.8","4:52"
"3","1:30.3","11:02","0.32","4:45","145","146","--","--","159","1.32","18","4:36","163","1:30","4:44"
"Podsumowanie","11:02","11:02","2.32","4:46","143","159","4","4","160","1.31","136","4:09","172","11:01","4:45"
