"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:24.6","4:24.6","1.00","4:25","139","153","--","--","161","1.41","56","4:12","165","4:24.6","4:25"
"2","4:15.2","8:39.8","1.00","4:15","144","149","1","5","164","1.43","57","3:49","212","4:15","4:15"
"3","4:13.6","12:53","1.00","4:14","146","149","6","7","165","1.43","56","4:03","168","4:13","4:13"
"4","4:14.6","17:08","1.00","4:15","146","151","--","--","166","1.42","56","3:59","170","4:13","4:13"
"5","0:13.6","17:22","0.06","3:51","147","148","--","--","166","1.57","3","4:06","168","0:13.6","3:51"
"Podsumowanie","17:22","17:22","4.06","4:17","144","153","7","12","164","1.42","228","3:49","212","17:19","4:16"
