"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:46.3","4:46.3","1.00","4:46","136","151","12","4","162","1.30","55","4:39","165","4:46.3","4:46"
"2","4:33.2","9:19.5","1.00","4:33","139","167","6","--","163","1.34","54","4:28","167","4:33","4:33"
"3","4:31.7","13:51","1.00","4:32","141","145","7","5","162","1.36","53","4:25","168","4:31","4:31"
"4","4:29.4","18:21","1.00","4:29","145","160","8","7","165","1.35","55","4:08","170","4:29","4:29"
"5","0:08.2","18:29","0.03","3:59","148","148","--","--","165","1.52","1","4:24","167","0:08.2","3:59"
"Podsumowanie","18:29","18:29","4.03","4:35","140","167","33","17","163","1.34","218","4:08","170","18:28","4:35"
