"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:52.7","4:52.7","1.00","4:53","132","139","16","--","160","1.28","55","4:48","167","4:52.7","4:53"
"2","4:24.0","9:16.7","1.00","4:24","142","153","--","--","162","1.40","56","4:08","167","4:24.0","4:24"
"3","4:08.5","13:25","1.00","4:09","145","151","8","25","160","1.51","54","3:58","165","4:08","4:08"
"4","4:29.9","17:55","1.00","4:30","140","148","--","5","162","1.38","52","4:09","175","4:29","4:29"
"5","4:23.1","22:18","1.00","4:23","143","149","4","--","163","1.40","53","4:12","167","4:23","4:23"
"6","0:06.1","22:24","0.03","3:55","143","143","--","--","163","1.57","1","4:27","164","0:06","3:51"
"Podsumowanie","22:24","22:24","5.03","4:28","140","153","29","30","161","1.39","271","3:58","175","22:23","4:27"
