"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","3:27.3","3:27.3","1.00","3:27","141","145","2","--","174","1.67","41","3:20","179","3:27.3","3:27"
"2","3:17.5","6:44.8","1.00","3:18","142","144","--","--","179","1.70","39","3:08","181","3:17","3:17"
"3","1:56.1","8:41.0","0.60","3:15","143","144","--","2","181","1.70","23","3:07","185","1:56","3:15"
"Podsumowanie","8:41.0","8:41.0","2.60","3:21","142","145","2","2","177","1.69","103","3:07","185","8:40.3","3:20"
