"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:38.8","4:38.8","1.00","4:39","130","138","16","--","161","1.34","49","4:18","182","4:38","4:38"
"2","4:26.4","9:05.2","1.00","4:26","137","143","5","--","164","1.37","52","4:18","168","4:26.4","4:26"
"3","3:59.1","13:04","1.00","3:59","140","147","--","29","162","1.55","46","3:50","165","3:59","3:59"
"4","4:27.8","17:32","1.00","4:28","146","150","6","--","164","1.37","56","4:02","167","4:27.8","4:28"
"5","2:55.0","20:27","0.67","4:22","153","161","7","--","165","1.39","39","3:57","168","2:55","4:22"
"Podsumowanie","20:27","20:27","4.67","4:23","140","161","34","29","163","1.40","242","3:50","182","20:26","4:23"
