"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","39:37","39:37","9.64","4:06","151","163","82","84","162","1.50","471","3:41","174","39:36","4:06"
"Podsumowanie","39:37","39:37","9.64","4:06","151","163","82","84","162","1.50","471","3:41","174","39:36","4:06"
