"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","53:37","53:37","12.08","4:26","153","166","48","43","159","1.41","711","3:50","164","53:36","4:26"
"Podsumowanie","53:37","53:37","12.08","4:26","153","166","48","43","159","1.41","711","3:50","164","53:36","4:26"
