"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","9:44.0","9:44.0","3.10","3:08","143","166","64","68","175","1.82","120","2:49","224","9:44.0","3:08"
"2","4:00.9","13:45","0.24","16:52","129","154","2","--","115","0.52","36","3:08","176","3:33","14:55"
"3","9:31.6","23:16","3.09","3:05","148","162","61","63","178","1.82","117","2:51","190","9:31","3:05"
"4","4:43.9","28:00","0.21","22:35","128","147","--","--","120","0.37","34","2:57","184","2:48","13:22"
"5","9:09.1","37:09","3.15","2:54","142","158","59","60","181","1.90","91","2:41","194","9:09","2:54"
"6","0:05.1","37:15","0.03","2:33","127","128","--","--","197","1.99","0","2:39","197","0:05","2:29"
"Podsumowanie","37:15","37:15","9.82","3:48","141","166","186","191","169","1.52","398","2:39","224","34:50","3:33"
