"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:35.7","4:35.7","1.00","4:36","135","143","1","--","161","1.35","55","4:10","165","4:35.7","4:36"
"2","4:24.5","9:00.1","1.00","4:24","146","163","14","--","162","1.40","60","4:20","165","4:24","4:24"
"3","4:33.4","13:34","1.00","4:33","154","164","17","3","163","1.35","66","4:17","167","4:33.4","4:33"
"4","4:19.3","17:53","1.00","4:19","156","168","15","7","164","1.41","63","4:12","168","4:19","4:19"
"5","4:15.8","22:09","0.96","4:26","150","159","--","21","160","1.41","57","4:08","168","4:15.8","4:26"
"Podsumowanie","22:09","22:09","4.96","4:28","148","168","47","31","162","1.38","301","4:08","168","22:08","4:28"
