"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","1:10:10","1:10:10","16.36","4:17","166","191","268","264","167","1.40","1,058","2:50","229","1:10:07","4:17"
"Podsumowanie","1:10:10","1:10:10","16.36","4:17","166","191","268","264","167","1.40","1,058","2:50","229","1:10:07","4:17"
