"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:14.5","4:14.5","1.00","4:15","145","156","5","--","164","1.44","55","3:55","170","4:13","4:13"
"2","3:58.6","8:13.1","1.00","3:59","152","167","--","4","166","1.52","56","3:53","172","3:58.6","3:59"
"3","3:56.9","12:10","0.98","4:02","154","158","2","--","164","1.51","56","3:50","167","3:56.9","4:02"
"Podsumowanie","12:10","12:10","2.98","4:05","150","167","8","4","164","1.49","167","3:50","172","12:08","4:05"
