"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:27.4","4:27.4","1.00","4:27","125","148","--","11","163","1.37","42","4:18","170","4:27.4","4:27"
"2","4:21.9","8:49.3","1.00","4:22","134","141","9","16","166","1.38","46","4:02","172","4:21.9","4:22"
"3","4:22.9","13:12","1.00","4:23","143","151","22","5","168","1.36","52","4:14","172","4:22.9","4:23"
"4","4:26.5","17:39","1.00","4:27","140","153","--","--","163","1.38","48","4:18","170","4:26","4:26"
"5","4:23.0","22:02","1.00","4:23","142","151","12","20","164","1.39","48","4:08","167","4:23","4:23"
"6","4:11.1","26:13","1.00","4:11","147","154","--","2","166","1.44","50","4:06","168","4:11","4:11"
"7","0:06.8","26:20","0.03","4:32","149","150","--","--","165","1.34","1","4:06","167","0:06.8","4:31"
"Podsumowanie","26:20","26:20","6.03","4:22","139","154","42","53","165","1.39","287","4:02","172","26:19","4:22"
