"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","16:54","16:54","4.04","4:11","139","177","30","29","163","1.46","194","3:55","168","16:54","4:11"
"Podsumowanie","16:54","16:54","4.04","4:11","139","177","30","29","163","1.46","194","3:55","168","16:54","4:11"
