"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:16.9","4:16.9","1.00","4:17","153","172","7","5","163","1.43","60","4:02","168","4:16","4:16"
"2","4:15.1","8:31.9","1.00","4:15","156","163","--","11","162","1.46","63","3:57","167","4:15","4:15"
"3","4:24.8","12:57","1.00","4:25","160","172","9","--","163","1.39","67","4:17","173","4:24.8","4:25"
"4","3:42.9","16:40","0.94","3:58","166","170","--","--","165","1.53","57","3:39","169","3:42.9","3:58"
"Podsumowanie","16:40","16:40","3.94","4:14","159","172","16","16","163","1.45","247","3:39","173","16:39","4:14"
