"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","22:36","22:36","5.01","4:31","141","189","39","13","163","1.36","271","3:57","170","22:36","4:31"
"Podsumowanie","22:36","22:36","5.01","4:31","141","189","39","13","163","1.36","271","3:57","170","22:36","4:31"
