"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:22.2","4:22.2","1.00","4:22","127","139","--","--","163","1.40","44","3:44","214","4:22","4:22"
"2","4:17.1","8:39.2","1.00","4:17","137","150","12","--","162","1.45","49","4:13","167","4:17.1","4:17"
"3","4:39.1","13:18","1.00","4:39","146","153","18","--","161","1.33","59","4:33","167","4:38","4:38"
"4","4:16.6","17:35","1.00","4:17","139","144","--","16","161","1.45","47","4:04","167","4:16.6","4:17"
"5","4:18.8","21:54","1.00","4:19","142","145","--","11","161","1.44","49","4:12","165","4:18","4:18"
"6","4:18.5","26:12","1.00","4:19","141","148","--","3","161","1.44","46","4:08","165","4:18.5","4:19"
"7","0:05.0","26:17","0.02","5:33","139","139","--","--","152","1.18","1","4:17","162","0:04","4:24"
"Podsumowanie","26:17","26:17","6.02","4:22","139","153","30","29","161","1.42","295","3:44","214","26:14","4:22"
