"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:39.4","4:39.4","1.00","4:39","142","172","31","22","160","1.34","58","4:19","167","4:39","4:39"
"2","4:27.1","9:06.4","1.00","4:27","143","165","--","14","165","1.36","56","4:12","168","4:27","4:27"
"3","4:17.5","13:24","1.00","4:18","141","149","8","7","163","1.43","51","4:06","168","4:17.5","4:18"
"4","4:19.2","17:43","1.00","4:19","139","149","--","--","163","1.42","47","4:01","167","4:19","4:19"
"5","4:16.2","21:59","1.00","4:16","143","150","1","1","164","1.43","50","4:04","168","4:16","4:16"
"6","3:41.7","25:41","0.89","4:09","146","152","23","24","164","1.47","45","3:58","168","3:41.7","4:09"
"Podsumowanie","25:41","25:41","5.89","4:22","142","172","63","67","163","1.40","307","3:58","168","25:40","4:21"
