"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:30","4:30","1.00","4:30","144","152","7","7","163","1.36","60","4:18","167","4:29","4:29"
"2","4:02.3","8:32.3","1.00","4:02","150","153","8","15","165","1.50","57","3:50","168","4:02","4:02"
"3","4:14.3","12:47","1.00","4:14","152","157","7","6","166","1.42","61","3:47","168","4:14","4:14"
"4","1:01.7","13:48","0.25","4:11","151","152","6","--","164","1.46","14","4:24","168","1:01.7","4:11"
"Podsumowanie","13:48","13:48","3.25","4:15","149","157","28","28","165","1.43","192","3:47","168","13:47","4:15"
