"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","2:59.3","2:59.3","1.03","2:53","158","167","3","3","183","1.89","44","2:49","188","2:58","2:52"
"Podsumowanie","2:59.3","2:59.3","1.03","2:53","158","167","3","3","183","1.89","44","2:49","188","2:58","2:52"
