"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:17.9","4:17.9","1.00","4:18","141","165","--","--","158","1.47","54","4:09","164","4:17","4:17"
"2","4:04.6","8:22.5","1.00","4:05","162","168","--","6","161","1.52","63","3:50","165","4:04","4:04"
"3","4:01.6","12:24","1.00","4:02","165","169","4","--","162","1.53","63","3:58","165","4:01.6","4:02"
"4","1:29.9","13:54","0.38","4:00","165","167","--","--","162","1.54","23","3:59","164","1:29.9","4:00"
"Podsumowanie","13:54","13:54","3.38","4:07","157","169","4","6","161","1.51","203","3:50","165","13:52","4:07"
