"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:44.7","4:44.7","1.00","4:45","126","143","15","--","159","1.33","49","4:02","167","4:43","4:43"
"2","4:37.7","9:22.4","1.00","4:38","134","142","7","--","161","1.35","52","4:04","167","4:37","4:37"
"3","4:38.1","14:01","1.00","4:38","130","159","--","21","155","1.39","46","4:32","164","4:38.1","4:38"
"4","4:48.4","18:49","1.00","4:48","132","137","2","10","158","1.32","48","4:23","162","4:46","4:46"
"5","3:38.6","22:28","0.83","4:22","141","146","7","4","162","1.41","43","4:05","163","3:38.6","4:22"
"Podsumowanie","22:28","22:28","4.83","4:39","132","159","32","35","159","1.36","238","4:02","167","22:23","4:38"
