"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","29:27","29:27","6.70","4:24","144","169","13","30","162","1.41","366","3:25","167","29:27","4:24"
"Podsumowanie","29:27","29:27","6.70","4:24","144","169","13","30","162","1.41","366","3:25","167","29:27","4:24"
