"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:29.5","4:29.5","1.00","4:29","158","169","--","42","157","1.42","63","4:23","165","4:28","4:28"
"2","4:30.3","8:59.8","1.00","4:30","164","168","--","16","160","1.39","67","4:19","170","4:30.3","4:30"
"3","4:55.2","13:55","1.00","4:55","163","167","13","21","160","1.27","71","4:30","168","4:55","4:55"
"4","0:22.8","14:18","0.08","4:35","161","162","--","--","165","1.32","5","4:49","167","0:22.8","4:35"
"Podsumowanie","14:18","14:18","3.08","4:38","162","169","13","80","159","1.36","206","4:19","170","14:16","4:38"
