"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","1:03:11","1:03:11","15.08","4:11","147","171","57","58","164","1.45","777","3:49","170","1:03:11","4:11"
"Podsumowanie","1:03:11","1:03:11","15.08","4:11","147","171","57","58","164","1.45","777","3:49","170","1:03:11","4:11"
