"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","3:12.3","3:12.3","1.00","3:12","168","186","2","9","180","1.73","52","3:07","190","3:12.3","3:12"
"2","3:23.2","6:35.5","1.00","3:23","171","185","21","5","182","1.62","56","3:12","186","3:23","3:23"
"3","3:14.8","9:50.3","1.00","3:15","174","177","5","13","181","1.70","54","3:08","186","3:14.8","3:15"
"4","0:04.4","9:54.6","0.02","3:27","173","173","--","--","184","1.58","1","3:09","184","0:04","3:10"
"Podsumowanie","9:54.6","9:54.6","3.02","3:17","171","186","28","27","181","1.68","163","3:07","190","9:54.1","3:17"
