"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:43.0","4:43.0","1.00","4:43","126","135","--","--","160","1.32","47","4:07","168","4:42","4:42"
"2","4:34.2","9:17.2","1.00","4:34","140","150","12","--","162","1.35","55","4:28","167","4:34.2","4:34"
"3","4:47.6","14:05","1.00","4:48","148","163","19","--","163","1.28","62","4:31","168","4:47","4:47"
"4","4:35.2","18:40","1.00","4:35","153","160","--","--","160","1.36","63","4:22","168","4:35.2","4:35"
"5","4:28.5","23:09","1.00","4:29","153","159","7","11","160","1.39","60","4:08","165","4:28","4:28"
"6","3:47.3","26:56","0.92","4:08","160","167","--","16","161","1.51","55","3:56","165","3:47.3","4:07"
"Podsumowanie","26:56","26:56","5.92","4:33","146","167","38","27","161","1.36","342","3:56","168","26:54","4:33"
