"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:54.8","4:54.8","1.00","4:55","140","149","7","9","160","1.27","57","4:41","169","4:54","4:54"
"2","4:44.9","9:39.7","1.00","4:45","142","165","--","--","158","1.33","56","4:09","160","4:44.9","4:45"
"3","4:30.8","14:11","1.00","4:31","139","150","--","13","159","1.40","49","4:18","162","4:30.8","4:31"
"4","0:22.9","14:33","0.08","4:37","145","147","--","--","158","1.37","4","4:18","160","0:22.9","4:37"
"Podsumowanie","14:33","14:33","3.08","4:43","140","165","7","22","159","1.33","166","4:09","169","14:33","4:43"
