"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:52.8","4:52.8","1.00","4:53","150","169","18","--","162","1.27","66","4:33","166","4:52.8","4:53"
"2","4:51.2","9:44.0","1.00","4:51","146","157","18","20","165","1.25","63","4:13","174","4:51","4:51"
"3","4:24.0","14:08","1.00","4:24","148","161","8","3","165","1.37","58","4:01","170","4:24","4:24"
"4","3:05.6","17:14","0.72","4:19","144","154","--","18","163","1.42","37","3:59","169","3:05.6","4:19"
"Podsumowanie","17:14","17:14","3.72","4:38","147","169","45","40","164","1.32","224","3:59","174","17:13","4:38"
