"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","26:56","26:56","5.91","4:33","139","160","4","2","160","1.37","305","4:05","174","26:56","4:33"
"Podsumowanie","26:56","26:56","5.91","4:33","139","160","4","2","160","1.37","305","4:05","174","26:56","4:33"
