"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:35.6","4:35.6","1.00","4:36","127","140","--","3","161","1.35","48","4:03","172","4:35","4:35"
"2","4:21.4","8:57.0","1.00","4:21","141","147","--","--","163","1.41","55","4:16","166","4:21.4","4:21"
"3","4:15.0","13:12","1.00","4:15","146","152","6","7","164","1.44","56","3:58","172","4:15","4:15"
"4","4:06.3","17:18","1.00","4:06","149","155","--","4","164","1.48","55","4:01","167","4:06","4:06"
"5","3:15.9","20:34","0.80","4:05","155","164","7","--","164","1.50","47","4:05","167","3:15.9","4:05"
"Podsumowanie","20:34","20:34","4.80","4:17","143","164","14","14","163","1.43","261","3:58","172","20:33","4:17"
