"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:40.2","4:40.2","1.00","4:40","138","149","2","--","162","1.32","55","4:25","168","4:40.2","4:40"
"2","4:33.0","9:13.2","1.00","4:33","140","145","11","--","162","1.36","54","4:34","165","4:33.0","4:33"
"3","2:54.0","12:07","0.61","4:45","148","161","4","--","162","1.30","37","4:36","167","2:54.0","4:45"
"4","4:38.2","16:45","1.00","4:38","146","155","15","9","161","1.34","58","4:41","167","4:38.2","4:38"
"5","0:50.8","17:36","0.19","4:22","147","152","--","8","157","1.46","10","4:25","158","0:50.8","4:22"
"Podsumowanie","17:36","17:36","3.80","4:38","143","161","33","17","162","1.34","214","4:25","168","17:36","4:38"
