"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:43.3","4:43.3","1.00","4:43","122","166","--","--","158","1.34","41","4:05","169","4:43.3","4:43"
"2","4:28.4","9:11.7","1.00","4:28","149","170","14","4","162","1.38","56","4:26","165","4:28","4:28"
"3","4:24.4","13:36","1.00","4:24","152","161","17","--","164","1.39","56","4:16","168","4:24","4:24"
"4","4:19.8","17:56","1.00","4:20","155","159","5","11","162","1.43","57","4:09","167","4:19.8","4:20"
"5","0:50.8","18:47","0.24","3:32","156","157","--","8","162","1.74","11","3:38","167","0:50.8","3:32"
"Podsumowanie","18:47","18:47","4.24","4:26","144","170","36","23","161","1.40","221","3:38","169","18:46","4:26"
