"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:26.7","4:26.7","1.00","4:27","115","128","--","3","160","1.41","36","4:01","168","4:25","4:25"
"2","4:18.0","8:44.7","1.00","4:18","114","119","--","--","162","1.43","31","4:13","166","4:18.0","4:18"
"3","4:19.0","13:04","1.00","4:19","115","128","6","6","163","1.42","31","3:53","169","4:19","4:19"
"4","4:11.6","17:15","1.00","4:12","120","122","--","3","164","1.46","34","3:59","171","4:11.6","4:12"
"5","3:15.6","20:31","0.78","4:11","140","169","9","1","165","1.45","36","4:00","172","3:15","4:10"
"Podsumowanie","20:31","20:31","4.78","4:17","120","169","15","13","163","1.43","168","3:53","172","20:29","4:17"
