"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:48.2","4:48.2","1.00","4:48","126","133","--","--","158","1.32","50","4:14","214","4:48.2","4:48"
"2","4:46.6","9:34.8","1.00","4:47","135","136","--","--","158","1.32","55","4:31","163","4:46","4:46"
"3","4:35.7","14:11","1.00","4:36","138","139","--","--","159","1.37","54","4:29","163","4:35.7","4:36"
"4","4:49.7","19:00","1.00","4:50","132","141","--","--","157","1.32","49","4:29","163","4:49","4:49"
"5","4:34.1","23:34","1.00","4:34","143","144","27","--","161","1.36","56","4:08","167","4:34","4:34"
"6","4:27.7","28:02","1.00","4:28","145","146","--","22","157","1.43","57","4:12","163","4:27.7","4:28"
"7","4:12.4","32:15","1.00","4:12","146","146","4","10","160","1.48","53","4:03","165","4:12","4:12"
"8","3:44.2","35:59","0.87","4:18","146","146","--","4","160","1.46","47","3:59","165","3:44","4:17"
"Podsumowanie","35:59","35:59","7.87","4:34","138","146","32","36","159","1.38","421","3:59","214","35:57","4:34"
