"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:56.0","4:56.0","1.00","4:56","148","169","15","--","161","1.26","63","4:00","230","4:56.0","4:56"
"2","4:36.1","9:32.1","1.00","4:36","153","157","7","15","161","1.35","62","3:59","168","4:35","4:35"
"3","2:04.9","11:37","0.47","4:26","153","155","--","8","161","1.40","28","4:00","163","2:04.9","4:26"
"Podsumowanie","11:37","11:37","2.47","4:42","151","169","22","23","161","1.32","153","3:59","230","11:36","4:42"
