"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","5:49.5","5:49.5","1.00","5:50","152","182","19","8","158","1.09","80","5:18","162","5:49","5:49"
"2","5:07.5","10:57","1.00","5:08","143","161","7","14","159","1.23","63","4:23","163","5:07.5","5:08"
"3","0:07.0","11:04","0.02","6:06","136","138","--","--","157","1.05","1","4:24","158","0:07","6:04"
"Podsumowanie","11:04","11:04","2.02","5:29","147","182","26","21","158","1.15","144","4:23","163","11:04","5:29"
