"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:43.8","4:43.8","1.00","4:44","134","153","--","--","160","1.32","55","4:22","165","4:43","4:43"
"2","4:26.5","9:10.3","1.00","4:26","148","167","12","--","160","1.41","60","4:12","163","4:26.5","4:26"
"3","4:39.4","13:50","1.00","4:39","156","162","17","--","160","1.34","68","4:29","165","4:39","4:39"
"4","4:27.2","18:17","1.00","4:27","161","165","--","16","158","1.42","67","4:08","166","4:27","4:27"
"5","0:03.9","18:21","0.01","4:26","163","163","--","--","161","1.40","1","4:33","161","0:03.9","4:26"
"Podsumowanie","18:21","18:21","4.01","4:34","150","167","29","16","160","1.37","251","4:08","166","18:19","4:34"
