"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","5:15.2","5:15.2","1.00","5:15","124","132","10","9","155","1.23","50","4:45","162","5:15","5:15"
"2","4:58.5","10:14","1.00","4:58","120","130","6","17","155","1.30","41","4:34","158","4:58","4:58"
"3","4:50.9","15:05","1.00","4:51","124","131","8","10","155","1.33","43","4:21","162","4:50.9","4:51"
"4","2:22.5","17:27","0.47","5:04","125","130","--","--","156","1.27","20","4:54","158","2:22","5:03"
"Podsumowanie","17:27","17:27","3.47","5:02","123","132","24","36","155","1.28","154","4:21","162","17:26","5:02"
