"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","17:53","17:53","3.94","4:32","139","152","105","94","160","1.38","205","4:09","169","17:53","4:32"
"Podsumowanie","17:53","17:53","3.94","4:32","139","152","105","94","160","1.38","205","4:09","169","17:53","4:32"
