"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:27.7","4:27.7","1.00","4:28","134","139","--","--","159","1.41","49","4:12","164","4:27","4:27"
"2","4:24.0","8:51.7","1.00","4:24","139","146","15","--","160","1.42","51","4:19","163","4:24.0","4:24"
"3","4:17.9","13:10","1.00","4:18","147","154","16","4","161","1.45","54","4:09","165","4:17.9","4:18"
"4","4:20.3","17:30","1.00","4:20","146","152","5","2","161","1.43","53","4:13","167","4:20.3","4:20"
"5","4:34.6","22:04","0.98","4:40","149","160","8","11","158","1.36","57","4:19","167","4:34","4:39"
"Podsumowanie","22:04","22:04","4.98","4:26","143","160","44","17","160","1.41","264","4:09","167","22:03","4:26"
