"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","3:05.0","3:05.0","1.00","3:05","160","175","6","5","176","1.84","44","2:30","196","3:05.0","3:05"
"2","3:12.7","6:17.7","1.00","3:13","162","167","--","5","181","1.72","48","3:04","185","3:12.7","3:13"
"3","1:24.0","7:41.7","0.45","3:06","167","174","6","--","182","1.77","21","3:02","191","1:24","3:05"
"Podsumowanie","7:41.7","7:41.7","2.45","3:08","162","175","12","10","179","1.78","113","2:30","196","7:41.7","3:08"
