"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","19:11","19:11","4.12","4:39","130","159","54","56","158","1.36","199","3:48","164","19:11","4:39"
"Podsumowanie","19:11","19:11","4.12","4:39","130","159","54","56","158","1.36","199","3:48","164","19:11","4:39"
