"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","22:03","22:03","5.96","3:42","162","173","47","42","171","1.58","310","2:57","186","22:02","3:42"
"2","22:30","44:32","5.85","3:51","169","175","64","66","171","1.52","325","3:21","176","22:27","3:50"
"Podsumowanie","44:32","44:32","11.81","3:46","166","175","111","108","171","1.55","635","2:57","186","44:29","3:46"
