"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:55.2","4:55.2","1.00","4:55","129","138","--","13","159","1.28","50","4:40","217","4:55","4:55"
"2","4:54.5","9:49.7","1.00","4:55","132","136","7","14","161","1.27","51","4:21","165","4:54.5","4:55"
"3","4:40.3","14:30","1.00","4:40","137","148","5","8","163","1.31","51","4:23","167","4:40","4:40"
"4","4:32.7","19:03","1.00","4:33","142","146","22","8","164","1.34","52","4:19","168","4:32","4:32"
"5","4:24.1","23:27","0.95","4:38","144","148","10","5","163","1.33","51","4:27","165","4:24.1","4:38"
"Podsumowanie","23:27","23:27","4.95","4:44","136","148","44","46","162","1.30","255","4:19","217","23:26","4:44"
