"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","4:36.1","4:36.1","1.00","4:36","147","161","1","--","162","1.34","60","4:27","167","4:36.1","4:36"
"2","4:32.5","9:08.6","1.00","4:33","148","156","14","--","163","1.35","60","4:02","173","4:32","4:32"
"3","4:29.6","13:38","1.00","4:30","149","155","17","3","165","1.35","59","4:24","168","4:29.6","4:30"
"4","4:20.7","17:59","1.00","4:21","150","159","4","4","165","1.39","56","4:06","174","4:20.7","4:21"
"5","4:33.9","22:33","1.00","4:34","147","155","7","21","163","1.34","55","4:17","168","4:33.9","4:34"
"6","0:03.9","22:37","0.02","3:38","140","141","--","--","156","1.76","0","4:31","156","0:03.9","3:38"
"Podsumowanie","22:37","22:37","5.02","4:30","148","161","43","28","164","1.36","290","4:02","174","22:36","4:30"
