"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","5:03.8","5:03.8","1.00","5:04","130","154","1","--","156","1.26","53","4:18","166","5:03.8","5:04"
"2","4:44.0","9:47.8","1.00","4:44","136","143","13","--","159","1.33","53","4:25","165","4:43","4:43"
"3","5:02.1","14:50","1.00","5:02","134","138","13","--","158","1.25","53","4:54","165","5:02","5:02"
"4","4:44.7","19:35","1.00","4:45","133","138","1","15","157","1.34","47","4:25","161","4:44.7","4:45"
"5","4:45.7","24:20","1.00","4:46","131","136","--","8","157","1.34","42","4:37","161","4:45","4:45"
"6","4:48.2","29:08","1.00","4:48","130","136","--","4","157","1.33","40","4:34","161","4:48","4:48"
"7","0:15.6","29:24","0.05","5:12","124","132","--","--","157","1.23","2","4:45","158","0:15.6","5:12"
"Podsumowanie","29:24","29:24","6.05","4:52","132","154","29","27","157","1.31","290","4:18","166","29:22","4:51"
